gerogeroR,IiyamaAkari,mjauemi,nippon_ukuraina,OKB1917,nvkePqkpk5P3Y50,Gurenko_Andrii,MichitoTsuruoka,Sz73B,ozawa_jimusho,jda1BekUDve1ccx,kamipapa_ro,FIFI_Egypt,KunisueNorito,yoniumuhibi,KanAugust,matsudaHI,KadotaRyusho,tezheya,rockfish31,iiduna_yutaka,Narodovlastiye,toshio_tamogami,naoyafujiwara,ichiroaisawa,kazzshi69,airi_deshi_555,rusbureau,mooncave3,soraplaza
782522825487683584,1537067404466917378,4109862074,1371273881458110464,1093020650996822016,1209424788466176001,1528890678365028352,861095154,541798603,1527296386521505792,133199535,1499625300921323520,1483771509927604225,1251133218692063239,725837303269056512,1213492940690952192,1421427989288345602,1359271678740549633,591746373,1204312821896318977,881824662920888320,1347834374452961283,1517269141421707269,1281162814447468544,1152724492382195712,152841492,732152256942870528,0,1415065716991037443,1495384472371433474
709937878223032320,1331161697990582273,1159456918030544897,1422199959223377920,776760015646367744,1250677744406392832,1449217480669294594,1427479213821497344,1084222919805300736,1082930686573436928,1534853411790761984,906254862786093056,822354213812322305,340606571,720964775400706048,1515117436810391556,1386290311329042434,1537261237851258880,1041592786410123265,4637827759,205538837,4140867612,560427753,246559130,853855159985643520,146353501,1440670316,0,3815002339,1501717680209874946
1530938647457198080,1058187339032379394,1263363565068546048,865427676,758760109,1154074005231456256,1412760085017681922,326637672,1488643799509499904,1535135815222734848,1360749372359671812,1157877758191497216,230340326,111008641,99440984,281669939,3287712416,1464382160027074561,1428320175095386112,1533486346018627585,96677864,1293173910007984128,3222266023,842288340254650368,1085356547918577664,498113974,2391160819,0,1483071010794803204,1327561328299442178
1418470105919283209,1343177303002546177,1262385257044676609,1110075312522461184,1856111978,1476037122067148807,116077639,722221057487216644,95580834,172687734,1535241211954376708,1250579101326274561,1492837260487970817,119284261,1273481289551630336,169439706,1472975179273969672,125555771,1535093041148571649,3944814446,822752067890466816,417084196,1466821350610583553,1503689452891557889,1321309757484027905,228357722,1497578504212578309,0,3094273314,1056554768389132288
1407570367317569544,53632868,1251738214538162177,1446115360487342088,1123029089781145601,875594697149865984,1441374755525783552,110085740,211831915,2444610642,112936459,366945346,1368723439570231301,883928075259465729,1217629153618382848,319076175,1159448659278229505,1507885250399064076,1165050084536377344,235924474,265741570,1036989891219881984,1471389034408968194,1485762038936719360,86697485,130640246,1235441448192839682,0,1424493116325699586,1200991449522659329
1458059219903873024,1173896169988034560,1215565065018937344,2833273128,832816082,1478954892526243841,1430924395611000833,72230102,1379356848680099843,1224919453768380421,1468399066493366272,198042596,1345929534965653504,65432054,179394589,1313821155736743940,1192339851812589569,1537259108407005184,1296786142059065350,2949514980,1099688095081844736,828489913435725824,3166095942,1482504405136121859,1326510017978142720,378973690,1280247012995133440,0,1345726503942725632,1526431631573401600
1525470672772014083,1012296157945520128,1260812190900084736,859134973,1391274098404192259,1477806833352208385,10516522,4888084332,706363887344443392,1433293081537769472,1449226534892412930,597226598,304830824,784605019626700802,270862815,1225380093721071616,1452001103193640963,3240029342,129079467,110899656,1008346611091566594,718779950828883968,1526552904441548802,1361505943230451713,1213474316399996928,2857687164,1399354801054380032,0,3174118184,934663276150923265
1003946822815997953,2344832864,1260811284263526400,131967506,106045267,2903310138,3979046692,1015165012199919617,169621957,109446361,1513643680212865026,543497596,1538168010036625409,1113452413292208129,843427128339177472,1161059913050624000,1471103996580741124,1261544293396647937,107606355,3163625179,2586673830,1246274861011357698,1534428615927967745,1512998375058448390,1322120716481867776,5850242,114163166,0,1505517703838441472,1199181549201022976
137858154,1477133820805906437,1260807746108059649,1506139927737937920,359260651,1366243599734562816,1520386843853791232,1390617458373849093,1488784225671475200,1460299711999787008,1507636493812002817,1452696587189186560,1147169807705333761,1382385190513692676,1445210242606723073,1429254940443037696,1292336694692212737,4413314960,857303464988114944,102504204,59654509,3777679273,1091118536787845120,1434348150316175360,1315671163129917440,518191356,138021512,0,3245141768,1466654291415175168
175013574,1027469358707040256,1260461563753922564,1450344456884875264,1359053238079614982,810442897887731712,1525097250397237248,1129961299,1337253792396443650,1534141124277043200,1043801347856855040,1053922961508327429,737170254426562560,1223670301,1278170726936088576,1438386505475510273,1897503524,3108041305,1442876567617622021,1461217405662023680,6806952,112765779,1532353759053246464,1524771805457641477,1091063182641160192,329173120,1257432402642628608,0,755901776348323840,953638752945037312
1583194867,3515415793,1260465674415157249,883461729224503296,110594469,1084706384560586752,1526435993854701569,1168844984910376961,1244017980725268486,1535108324928401408,1535244697593335808,1364744781163687937,1389063281470414848,959330407551459328,1314498958731866113,2182801261,96378385,1534507000272367616,919722152877686785,738715427044364288,3094835268,1509521952083689476,1454413471550902272,272215419,2249029040,1674471170,1005353085890322432,0,1123580625640775680,1311653656681275392
2352952184,1161269222573395968,1074878062964035586,1533715142864936961,473840124,1272603877158735872,1529420308943613952,535292123,760958379929985024,1495245223026466818,1165267435127103490,152653853,3256543327,487621543,220184937,1978139630,1242076898273853440,2895764960,2693359688,826364780768145408,114431948,270827092,1165845381709582336,1309714879620636672,1326114094512971776,2386118786,3554902332,0,1461937471751602191,1134327102147137536
1069816840036073472,1537055444669059072,765318583404662784,3099078674,1534168189814263809,1260068727950733312,1447399182159941635,1495224093011894277,1212379869536870402,408231586,1535241648846045185,2214098400,1452249883499401217,280046145,1244506210000199680,796953501033107456,771935485107302400,1234256724690751489,157606271,1348660532333592578,86649669,1086161344984866816,1515213199943303169,1522086852336959489,1320927535337598976,990477229,1504689872858071040,0,1147870305999712256,3281939624
1530856984466948097,268281833,746483265825955840,127511268,1534492358506876928,1110174290748399616,1432848794618454021,14828678,167001536,1534348957786472448,3190655479,1132887986499014657,1121752351,1212361936769183745,458897671,1505491316020776962,1087903710,898261837984055296,146021759,1518819486174150656,427007512,1227135816423493632,805446600948486144,1513006774315479047,1216506432473817088,187679053,1428904392774746117,0,1403380656386699265,1486924662986932224
1530122553318326272,858356978069905408,1251035758569259009,725577767517999104,167461733,1474885275474362371,1509921468565532677,61775289,1294446221260492800,160729186,2993316319,318456359,1538004519153389569,1175618120112734209,248145518,2991532698,1633703130,1536507699956854784,1212345484376821762,1507541855621517317,99828248,1413683975155945472,1421635876543553538,1526396019965313024,517367827,532183997,1157768807886098433,0,751653260428140545,1486529816459628544
1522951225876099073,502391303,2483414100,1532495384920326144,85595487,1472535318444519430,1416267123635019776,971524060957036545,1231482313629786112,1534510752060801024,1509399884881068035,915389991563300864,1538183974056787968,1259612057860624384,817533063357820928,1499385042564366338,1074566523685982208,1455171860832817154,1535861875153711105,1271169060730834944,713299287866613761,953841079517786114,1529318296557735937,1079502967345049603,548199703,3008546629,762693006914826240,0,1381226321435533316,2848987867
1377933842401517571,1537054009500237825,121896127,1534068324627193857,1013095922610212869,1365616611114184711,1439592905765650433,2730733387,1432239566199549955,374983374,1261286701,312425262,1214412130335612928,1449769935719186433,1259453626612736003,113023688,33482748,1523832014922985472,1249231438370598912,2539471400,2925868526,1260567471007903746,1534385878134509568,1168766618580574208,975681265,160773830,1371916746106445825,0,1443003984088756230,1486537658491113473
1515839409631145984,95419947,1219420318365675520,745102348800790528,774162437360586752,1102435894705844226,1508682925675491328,1505597833633677314,1323036890971295744,1145314525874274306,1487578763462590465,701256560534618112,1535751639759745024,4716754339,71513710,68395026,228791442,1537248242965983233,1465323637373018112,1531530312731111425,274175989,887551039389302784,1531081071269679106,1391745716775620609,1277995525002809344,1342201290,767428958,0,192087568,839070406656966656
1530822784443891712,1391175728608157704,1148040564455038977,59713262,142240789,1349574075597799424,1261890462173900803,2946561720,66381647,122613013,1269281352710406144,388181910,1538201322180464640,72764254,1066208087902584832,985499686680264705,235521853,1537221071606513664,1535499361924546560,1335407489177714691,125674761,1207519889335799808,1534385456573726725,1466738357581484032,1011266305830236160,277382176,861961568942047239,0,1285789527794053121,1203331977899737088
1443115000189444096,891895331822030849,1228696198166433792,1426390896065474564,131769822,1047567697448300544,1441338713401819141,1522502317882617856,61194541,300106453,1453662402445123592,1469841000676085762,101199519,1145011376,1680674059,337111159,1472556472286720005,1537244044627447808,1405284353312137221,715807040690659328,1231520323998105600,1406508385,1196770470365810689,1276808143360540672,101201081,472217346,1449235067453071367,0,1378997703942623238,1205665006076825600
1175043418768019456,3721449134,1243570468793155584,1493829378794754053,950346189521633281,1318028897036890113,1303816401459621888,1398922671295852548,327893419,1064943116,1395349681811562496,121557115,1305397998835253248,1167531935775645696,992870512987521024,907654025734062080,923147469667495936,1313692901197504512,1438780099898183684,395882025,2334565638,233492571,1220184205239275522,1482836393730531328,1199111838564143104,477564068,3328727954,0,754195497712168961,1068512750912004096
1546253504,1537050861268275200,1204458709574750208,1507680712975331332,954197394630955008,33191245,145911937,1513174214555353091,1183632385025331200,1259766416556716032,1252976288865763328,373427559,957956772311875584,1264126439453913090,14075504,1259766180195168258,795669897569144832,1214042095679238144,124073409,1506216756989562885,50976050,1534292345109491712,1184133129277034496,1421063925852905476,1322474632557944832,481720470,423879770,0,1471452663455920144,1363466809698000906
1529480597118193664,1265885517184286722,1206528674842828801,1526945131068542981,1284671806939381760,1392235521770876929,2291291082,1521738174128877569,1289744577482506241,1525099935724490757,902148127481708545,2366926832,944632525334364160,150691492,528643312,1403686592653324296,1183376866691805185,1537241099399417856,1426922672605126656,1530494526229319680,2408141132,1331933017829326850,950262467766071296,210293790,975749893644931077,1653060080,338951216,0,329070426,124377597
